source_lon,source_lat,theta_rad,boundary_radius
116.1000000000,39.7000000000,4.242008457880,0.810983276453
116.1999940000,39.7000000000,4.348070568206,0.769435964919
116.2000000000,39.7000000000,4.348077226622,0.769433013519
116.3000000000,39.7000000000,4.463440306695,0.792946726004
116.3000060000,39.7000000000,4.463447470396,0.792963508939
116.4000000000,39.7000000000,4.585955833870,0.852852553661
116.4000060000,39.7000000000,4.585963339281,0.852852950161
116.5000000000,39.7000000000,4.712388980385,0.751943885498
116.5999940000,39.7000000000,4.838814621488,0.696234224527
116.6000000000,39.7000000000,4.838822126899,0.696247481946
116.6999940000,39.7000000000,4.961330490373,0.713097433064
116.7000000000,39.7000000000,4.961337654074,0.713096182267
116.8000000000,39.7000000000,5.076700734147,0.706002033330
116.8000060000,39.7000000000,5.076707392563,0.705998077234
116.9000060000,39.7000000000,5.182775562921,0.671915002206
115.5000000000,39.8000000000,3.721890548520,0.965538181049
115.5999940000,39.8000000000,3.771147566637,0.957983777738
115.6000000000,39.8000000000,3.771150739355,0.957984932845
115.6999940000,39.8000000000,3.828103316878,1.000384977571
115.7000000000,39.8000000000,3.828106993765,1.000390890044
115.8000000000,39.8000000000,3.894245156818,1.028294999326
115.8000060000,39.8000000000,3.894249433364,1.028300175768
115.9000000000,39.8000000000,3.971239193467,0.943182893124
115.9000060000,39.8000000000,3.971244173924,0.943178431435
116.0000000000,39.8000000000,4.060830290052,0.957209596144
116.0999940000,39.8000000000,4.164545054839,0.837154700357
116.1000000000,39.8000000000,4.164551724089,0.837156331307
116.1999940000,39.8000000000,4.283225265327,0.795458871739
116.2000000000,39.8000000000,4.283232832704,0.795456199342
116.3000000000,39.8000000000,4.416290327976,0.749911503714
116.3000060000,39.8000000000,4.416298700780,0.749914428496
116.4000000000,39.8000000000,4.561022345944,0.850671684508
116.4000060000,39.8000000000,4.561031289865,0.850680242475
116.5000000000,39.8000000000,4.712388980385,0.751943885498
116.5999940000,39.8000000000,4.863746670904,0.706470000760
116.6000000000,39.8000000000,4.863755614825,0.706471017919
116.6999940000,39.8000000000,5.008479259989,0.728370586105
116.7000000000,39.8000000000,5.008487632793,0.728379327160
116.8000000000,39.8000000000,5.141545128065,0.685733272583
116.8000060000,39.8000000000,5.141552695443,0.685733202703
116.9000060000,39.8000000000,5.260232905930,0.620279079106
115.5000000000,39.8000020000,3.721888714440,0.965536699975
115.5999940000,39.8000020000,3.771145663003,0.957983084678
115.6000000000,39.8000020000,3.771148835717,0.957984239777
115.6999940000,39.8000020000,3.828101355867,1.000381824279
115.7000000000,39.8000020000,3.828105032751,1.000387736702
115.8000000000,39.8000020000,3.894243161106,1.028292583689
115.8000060000,39.8000020000,3.894247437651,1.028297760097
115.9000000000,39.8000020000,3.971237201294,0.943184677811
115.9000060000,39.8000020000,3.971242181752,0.943180216093
116.0000000000,39.8000020000,4.060828361276,0.957208596657
116.0999940000,39.8000020000,4.164543276351,0.837154265439
116.1000000000,39.8000020000,4.164549945614,0.837155896381
116.1999940000,39.8000020000,4.283223751824,0.795459406236
116.2000000000,39.8000020000,4.283231319221,0.795456733819
116.3000000000,39.8000020000,4.416289211603,0.749911113749
116.3000060000,39.8000020000,4.416297584435,0.749914038531
116.4000000000,39.8000020000,4.561021749683,0.850671113985
116.4000060000,39.8000020000,4.561030693638,0.850679671969
116.5000000000,39.8000020000,4.712388980385,0.751943885498
116.5999940000,39.8000020000,4.863747267132,0.706470068565
116.6000000000,39.8000020000,4.863756211087,0.706471085731
116.6999940000,39.8000020000,5.008480376334,0.728371751533
116.7000000000,39.8000020000,5.008488749166,0.728380492652
116.8000000000,39.8000020000,5.141546641548,0.685733258603
116.8000060000,39.8000020000,5.141554208945,0.685733188731
116.9000060000,39.8000020000,5.260234684418,0.620279258777
115.4000000000,39.9000000000,3.586505418413,0.856733370596
115.5000000000,39.9000000000,3.624628552094,0.848361197218
115.5999940000,39.9000000000,3.669229438670,0.868571066503
115.6000000000,39.9000000000,3.669232338782,0.868573073466
115.6999940000,39.9000000000,3.721887338894,0.965535589185
115.7000000000,39.9000000000,3.721890777780,0.965538366184
115.8000000000,39.9000000000,3.784614229821,0.962999468258
115.8000060000,39.9000000000,3.784618342977,0.963001034962
115.9000000000,39.9000000000,3.859927524178,0.999526207960
115.9000060000,39.9000000000,3.859932479299,0.999523206558
116.0000000000,39.9000000000,3.950877225085,0.961985864548
116.0999940000,39.9000000000,4.060823298284,0.957205973054
116.1000000000,39.9000000000,4.060830531149,0.957209721080
116.1999940000,39.9000000000,4.192803727293,0.844461743878
116.2000000000,39.9000000000,4.192812347004,0.844464095383
116.3000000000,39.9000000000,4.348077504056,0.769432890546
116.3000060000,39.9000000000,4.348087491737,0.769428463531
116.4000000000,39.9000000000,4.523983735573,0.821669676325
116.4000060000,39.9000000000,4.523994774294,0.821672715254
